DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/06/2016,13:20,MANHATTAN,10013,40.7172664,-73.9992461,"(40.717266, -73.999246)",,,208 CANAL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405757,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/07/2016,3:35,MANHATTAN,10038,40.7136295,-73.9979655,"(40.71363, -73.997965)",,,1 EAST BROADWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,3405758,PASSENGER VEHICLE,,,,
04/07/2016,4:47,MANHATTAN,10002,40.7231754,-73.9893933,"(40.723175, -73.989393)",EAST HOUSTON STREET,ELDRIDGE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405759,PASSENGER VEHICLE,,,,
04/07/2016,9:35,MANHATTAN,10007,40.7152351,-74.0054181,"(40.715235, -74.005418)",DUANE STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405760,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/07/2016,11:00,MANHATTAN,10013,40.7180184,-73.9999567,"(40.718018, -73.999957)",CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405761,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,,
04/07/2016,16:00,MANHATTAN,10002,40.7142689,-73.9941419,"(40.714269, -73.994142)",FORSYTH STREET,DIVISION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/07/2016,15:45,MANHATTAN,10007,40.7131354,-74.0040581,"(40.713135, -74.004058)",CENTRE STREET,CHAMBERS STREET,,0,0,0,0,0,0,0,0,,,,,,3405763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/08/2016,14:10,MANHATTAN,10013,40.71728,-73.9954294,"(40.71728, -73.995429)",HESTER STREET,BOWERY,,1,0,1,0,0,0,0,0,Lost Consciousness,,,,,3405764,PASSENGER VEHICLE,,,,
04/08/2016,16:12,MANHATTAN,10013,40.7203514,-73.996479,"(40.720351, -73.996479)",,,379 BROOME STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405765,PASSENGER VEHICLE,,,,
04/08/2016,23:20,MANHATTAN,10007,40.713646,-74.0036036,"(40.713646, -74.003604)",CENTRE STREET,READE STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/08/2016,23:50,,,,,,CANAL STREET,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2016,10:10,MANHATTAN,10013,40.7178483,-73.9997367,"(40.717848, -73.999737)",,,234 CANAL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2016,16:40,,,,,,HOGAN PLACE,BAXTER STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405769,PASSENGER VEHICLE,,,,
04/09/2016,18:09,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405771,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2016,22:50,MANHATTAN,10013,40.7200441,-73.999062,"(40.720044, -73.999062)",GRAND STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405772,PASSENGER VEHICLE,BICYCLE,,,
04/10/2016,5:20,MANHATTAN,10002,40.7236503,-73.991024,"(40.72365, -73.991024)",CHRYSTIE STREET,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3405773,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2016,16:05,MANHATTAN,10038,40.7137146,-73.9980197,"(40.713715, -73.99802)",CHATHAM SQUARE,EAST BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405774,PASSENGER VEHICLE,VAN,,,
04/10/2016,17:53,MANHATTAN,10012,40.7244328,-73.9934591,"(40.724433, -73.993459)",EAST HOUSTON STREET,ELIZABETH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405775,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2016,19:20,MANHATTAN,10012,40.7203211,-73.9940403,"(40.720321, -73.99404)",KENMARE STREET,BOWERY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405776,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
04/11/2016,9:30,MANHATTAN,10002,40.7212488,-73.9922364,"(40.721249, -73.992236)",CHRYSTIE STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405777,PASSENGER VEHICLE,OTHER,,,
04/11/2016,11:30,MANHATTAN,10002,40.7224015,-73.9916483,"(40.722402, -73.991648)",CHRYSTIE STREET,STANTON STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405778,PASSENGER VEHICLE,VAN,,,
04/11/2016,13:45,MANHATTAN,10013,40.7197861,-73.9985245,"(40.719786, -73.998524)",CENTRE STREET,GRAND STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/11/2016,16:56,,,,,,BOWERY,,,0,0,0,0,0,0,0,0,,,,,,3405780,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
04/11/2016,22:00,,,,,,CANAL STREET,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405781,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/11/2016,23:40,MANHATTAN,10012,40.7223002,-73.9971211,"(40.7223, -73.997121)",SPRING STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405782,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,5:30,MANHATTAN,10002,40.7192038,-73.9903644,"(40.719204, -73.990364)",DELANCEY STREET,ALLEN STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3405783,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,5:53,MANHATTAN,10012,40.7249516,-73.9949094,"(40.724952, -73.994909)",EAST HOUSTON STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3405784,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/12/2016,11:00,MANHATTAN,10013,40.7161794,-74.0025576,"(40.716179, -74.002558)",LAFAYETTE STREET,LEONARD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,14:30,,,,,,FRANKLIN D ROOSEVELT DR,CATHERINE SLIP,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405786,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,13:55,MANHATTAN,10012,40.7206259,-73.9949711,"(40.720626, -73.994971)",KENMARE STREET,ELIZABETH STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405787,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,14:45,MANHATTAN,10012,40.7213231,-73.997987,"(40.721323, -73.997987)",,,200 LAFAYETTE STREET,0,0,0,0,0,0,0,0,,,,,,3405788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2016,8:05,MANHATTAN,10038,40.7101767,-74.0011362,"(40.710177, -74.001136)",PEARL STREET,FINEST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405789,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2016,10:00,MANHATTAN,10007,40.7130009,-74.0041807,"(40.713001, -74.004181)",,,1 CENTRE STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405790,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2016,13:40,MANHATTAN,10002,40.7136158,-73.9955884,"(40.713616, -73.995588)",,,56 EAST BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405791,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2016,13:20,,,,,,BOWERY,CANAL,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405792,BICYCLE,PASSENGER VEHICLE,,,
04/13/2016,17:39,MANHATTAN,10002,40.724021,-73.9922505,"(40.724021, -73.99225)",,,95 EAST HOUSTON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2016,23:00,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",BROADWAY,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3405794,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/13/2016,23:50,,,40.7089235,-73.9970507,"(40.708924, -73.997051)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405795,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,1:45,MANHATTAN,10012,40.7241363,-73.9926041,"(40.724136, -73.992604)",BOWERY,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405796,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,6:45,MANHATTAN,10012,40.7211721,-73.9965764,"(40.721172, -73.996576)",KENMARE STREET,MULBERRY STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3405797,PASSENGER VEHICLE,,,,
04/14/2016,7:10,MANHATTAN,10012,40.7203211,-73.9940403,"(40.720321, -73.99404)",DELANCEY STREET,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405798,PASSENGER VEHICLE,,,,
04/14/2016,10:20,MANHATTAN,10013,40.7184302,-74.0005303,"(40.71843, -74.00053)",CANAL STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405799,PASSENGER VEHICLE,,,,
04/14/2016,11:40,MANHATTAN,10002,40.7236503,-73.991024,"(40.72365, -73.991024)",CHRYSTIE STREET,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3405800,PASSENGER VEHICLE,,,,
04/14/2016,11:40,,,,,,BROOME STREET,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405801,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,12:41,MANHATTAN,10012,40.7209387,-73.993795,"(40.720939, -73.993795)",SPRING STREET,BOWERY,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,,3405802,PASSENGER VEHICLE,BICYCLE,,,
04/14/2016,11:30,MANHATTAN,10007,40.7144172,-74.006089,"(40.714417, -74.006089)",,,280 BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405803,VAN,,,,
04/14/2016,16:25,MANHATTAN,10002,40.7140687,-73.9975038,"(40.714069, -73.997504)",DIVISION STREET,BOWERY,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405804,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,16:22,,,,,,PEARL STREET EXIT RAMP FROM BROO,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405805,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,17:20,,,,,,,FDR,,2,0,0,0,0,0,2,0,Driver Inexperience,Driver Inexperience,,,,3405806,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,7:11,MANHATTAN,10013,40.7180184,-73.9999567,"(40.718018, -73.999957)",CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405808,PASSENGER VEHICLE,,,,
04/15/2016,9:50,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405809,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/15/2016,10:30,MANHATTAN,10012,40.722355,-73.9932609,"(40.722355, -73.993261)",BOWERY,PRINCE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405810,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,10:49,MANHATTAN,10002,40.7137447,-73.9939435,"(40.713745, -73.993943)",EAST BROADWAY,FORSYTH STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,3405811,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,13:00,MANHATTAN,10002,40.7140687,-73.9975038,"(40.714069, -73.997504)",DIVISION STREET,BOWERY,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,3405812,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/15/2016,11:50,MANHATTAN,10013,40.7170632,-73.9955701,"(40.717063, -73.99557)",,,84 BOWERY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405813,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/15/2016,13:00,MANHATTAN,10002,40.7177601,-73.9911258,"(40.71776, -73.991126)",,,75 ALLEN STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405814,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,17:20,MANHATTAN,10038,40.7101767,-74.0011362,"(40.710177, -74.001136)",PEARL STREET,ROBERT F WAGNER PLACE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,16:39,,,,,,BOWERY,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405816,PASSENGER VEHICLE,,,,
04/15/2016,19:55,MANHATTAN,10013,40.7198959,-74.0003391,"(40.719896, -74.000339)",,,8 CROSBY STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,0:30,,,40.7087666,-73.9981083,"(40.708767, -73.998108)",,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3405818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,13:00,MANHATTAN,10013,40.7184302,-74.0005303,"(40.71843, -74.00053)",LAFAYETTE STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405819,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/16/2016,15:38,MANHATTAN,10002,40.7140687,-73.9975038,"(40.714069, -73.997504)",DIVISION STREET,BOWERY,,0,0,0,0,0,0,0,0,,,,,,3405820,PASSENGER VEHICLE,,,,
04/16/2016,17:39,MANHATTAN,10002,40.7140687,-73.9975038,"(40.714069, -73.997504)",BOWERY,DIVISION STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405821,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,17:45,MANHATTAN,10038,40.7119717,-73.9977708,"(40.711972, -73.997771)",MADISON STREET,OLIVER STREET,,1,0,1,0,0,0,0,0,Glare,,,,,3405822,SMALL COM VEH(4 TIRES),,,,
04/16/2016,23:30,MANHATTAN,10012,40.7226626,-73.9979797,"(40.722663, -73.99798)",CROSBY STREET,SPRING STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405823,PASSENGER VEHICLE,OTHER,,,
04/17/2016,14:05,MANHATTAN,10013,40.7160834,-74.0014249,"(40.716083, -74.001425)",,,100 CENTRE STREET,0,0,0,0,0,0,0,0,Passenger Distraction,Passenger Distraction,,,,3405824,PASSENGER VEHICLE,BICYCLE,,,
04/17/2016,16:45,MANHATTAN,10012,40.7239416,-73.9970705,"(40.723942, -73.99707)",,,69 PRINCE STREET,1,0,1,0,0,0,0,0,Pavement Defective,Pavement Defective,,,,3405825,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,22:30,MANHATTAN,10013,40.7180184,-73.9999567,"(40.718018, -73.999957)",CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,6:50,MANHATTAN,10013,40.7180184,-73.9999567,"(40.718018, -73.999957)",CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3405827,PASSENGER VEHICLE,OTHER,,,
04/18/2016,7:30,MANHATTAN,10013,40.7168135,-73.9977634,"(40.716814, -73.997763)",CANAL STREET,MOTT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405828,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,8:40,MANHATTAN,10012,40.7209415,-73.9959198,"(40.720942, -73.99592)",,,58 KENMARE STREET,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405829,PASSENGER VEHICLE,,,,
04/18/2016,12:45,MANHATTAN,10007,40.7152351,-74.0054181,"(40.715235, -74.005418)",BROADWAY,DUANE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405830,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/18/2016,14:00,MANHATTAN,10013,40.7180184,-73.9999567,"(40.718018, -73.999957)",CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405831,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/18/2016,18:40,MANHATTAN,10002,40.7202415,-73.9938203,"(40.720242, -73.99382)",,,1 DELANCEY STREET,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405833,PASSENGER VEHICLE,BICYCLE,,,
04/19/2016,5:00,MANHATTAN,10013,40.7179306,-74.0009884,"(40.717931, -74.000988)",LAFAYETTE STREET,WALKER STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3405834,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
04/19/2016,12:40,MANHATTAN,10013,40.7181886,-74.0002128,"(40.718189, -74.000213)",,,244 CANAL STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405836,PASSENGER VEHICLE,,,,
04/19/2016,16:30,MANHATTAN,10002,40.7224015,-73.9916483,"(40.722402, -73.991648)",CHRYSTIE STREET,STANTON STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3405837,PASSENGER VEHICLE,,,,
04/19/2016,19:36,MANHATTAN,10012,40.7242353,-73.9977848,"(40.724235, -73.997785)",BROADWAY,PRINCE STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,Driver Inexperience,,,,3405838,PASSENGER VEHICLE,BICYCLE,,,
04/19/2016,21:31,MANHATTAN,10013,40.7210624,-73.9981962,"(40.721062, -73.998196)",LAFAYETTE STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3405839,PASSENGER VEHICLE,,,,
04/19/2016,23:00,MANHATTAN,10002,40.7236503,-73.991024,"(40.72365, -73.991024)",EAST HOUSTON STREET,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405840,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,23:15,MANHATTAN,10013,40.720862,-73.9977417,"(40.720862, -73.997742)",,,403 BROOME STREET,0,0,0,0,0,0,0,0,Pavement Defective,,,,,3405841,PASSENGER VEHICLE,,,,
04/20/2016,7:15,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3405842,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,10:20,MANHATTAN,10012,40.7211721,-73.9965764,"(40.721172, -73.996576)",KENMARE STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,,,,,3405843,PASSENGER VEHICLE,,,,
04/20/2016,10:06,MANHATTAN,10012,40.7215756,-73.9977597,"(40.721576, -73.99776)",KENMARE STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405844,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/20/2016,14:00,MANHATTAN,10013,40.7175189,-73.9983153,"(40.717519, -73.998315)",,,110A MULBERRY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405845,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,14:00,MANHATTAN,10002,40.7136377,-73.9951303,"(40.713638, -73.99513)",,,69 EAST BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405846,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/20/2016,15:40,MANHATTAN,10007,40.7131354,-74.0040581,"(40.713135, -74.004058)",CENTRE STREET,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405847,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/20/2016,18:00,MANHATTAN,10013,40.7170083,-73.9967065,"(40.717008, -73.996706)",,,49 ELIZABETH STREET,0,0,0,0,0,0,0,0,,,,,,3405848,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
04/20/2016,23:10,MANHATTAN,10002,40.7192038,-73.9903644,"(40.719204, -73.990364)",ALLEN STREET,DELANCEY STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3405849,PASSENGER VEHICLE,,,,
04/21/2016,0:30,MANHATTAN,10012,40.7205051,-73.9959162,"(40.720505, -73.995916)",,,181 MOTT STREET,0,0,0,0,0,0,0,0,Illness,Illness,,,,3405850,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,6:00,MANHATTAN,10013,40.7193963,-74.0018831,"(40.719396, -74.001883)",CANAL STREET,BROADWAY,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3405851,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/17/2016,17:00,MANHATTAN,10013,40.7155097,-73.9994914,"(40.71551, -73.999491)",,,58 MULBERRY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,8:20,MANHATTAN,10002,40.7183009,-73.9928897,"(40.718301, -73.99289)",,,98 FORSYTH STREET,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3405853,PASSENGER VEHICLE,,,,
04/21/2016,9:26,,,,,,MANHATTAN BRIDGE AND BOWERY,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3405854,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
04/21/2016,10:07,MANHATTAN,10002,40.7129597,-73.9950798,"(40.71296, -73.99508)",,,58 HENRY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405855,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,11:00,MANHATTAN,10013,40.7183615,-73.996793,"(40.718362, -73.996793)",,,128 MOTT STREET,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405856,PASSENGER VEHICLE,BICYCLE,,,
04/21/2016,17:36,MANHATTAN,10012,40.7203211,-73.9940403,"(40.720321, -73.99404)",BOWERY,KENMARE STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405857,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,14:30,MANHATTAN,10013,40.7212161,-73.9985786,"(40.721216, -73.998579)",,,419 BROOME STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405858,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,14:45,,,,,,MANHATTAN BRIDGE,,,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3405859,,,,,
04/22/2016,20:00,,,,,,MANHATTAN BRIDGE,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405860,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,22:40,,,,,,CANAL STREET,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405861,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,12:55,MANHATTAN,10013,40.7180266,-74.0030447,"(40.718027, -74.003045)",BROADWAY,WHITE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405862,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,0:41,MANHATTAN,10012,40.7203211,-73.9940403,"(40.720321, -73.99404)",BOWERY,DELANCEY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,3:39,MANHATTAN,10002,40.7195964,-73.9916811,"(40.719596, -73.991681)",,,47 DELANCEY STREET,0,0,0,0,0,0,0,0,Illness,Illness,,,,3405864,PASSENGER VEHICLE,OTHER,,,
